0 1 0.00265954 0.00269711
0 2 0.0169072 0.00615235
0 3 0.0355588 0.00582685
0 4 0.0521464 0.00446708
0 5 0.0658253 0.00384028
0 6 0.0737474 0.00547742
1 1 0.00237843 0.00214501
1 2 0.0158633 0.00502875
1 3 0.0327787 0.00588286
1 4 0.0462066 0.00525925
1 5 0.0573338 0.00341818
1 6 0.06525 0.0056487
