0 1 0.0030109 0.00282087
0 2 0.0184443 0.00647223
0 3 0.0393902 0.00565342
0 4 0.0559544 0.00268872
0 5 0.0667825 0.00392111
0 6 0.0790066 0.00389289
1 1 0.00281835 0.00289346
1 2 0.0166397 0.0053566
1 3 0.0325388 0.0061679
1 4 0.0489274 0.00425741
1 5 0.0593179 0.00420299
1 6 0.0694732 0.00463744
