0 0 7.73609e-06 1.8107e-06
0 1 2.10302e-05 1.99418e-06
0 2 1.84903e-05 1.42309e-06
0 3 9.13869e-06 7.78006e-07
0 4 3.09889e-06 3.87836e-07
0 5 4.35328e-07 9.10629e-08
1 0 3.08217e-05 1.18967e-05
1 1 9.17925e-05 1.22596e-05
1 2 8.35944e-05 8.50534e-06
1 3 3.14249e-05 4.93408e-06
1 4 7.82068e-06 2.43128e-06
1 5 2.03338e-06 5.92148e-07
