0 1 0.00261636 0.00269956
0 2 0.0167915 0.00637736
0 3 0.0365956 0.00632013
0 4 0.0530903 0.00460537
0 5 0.0671649 0.00375347
0 6 0.0757229 0.00560881
1 1 0.00243386 0.0021548
1 2 0.0161164 0.00518191
1 3 0.0324363 0.00547964
1 4 0.0468688 0.00518872
1 5 0.0584179 0.0035334
1 6 0.0662486 0.00464977
