0 1 0.00301013 0.00282061
0 2 0.0184426 0.00647196
0 3 0.039389 0.00565314
0 4 0.055954 0.0026886
0 5 0.0667824 0.00392112
0 6 0.0790086 0.00389484
1 1 0.00281692 0.00289288
1 2 0.0166375 0.00535616
1 3 0.0325375 0.00616814
1 4 0.0489282 0.0042576
1 5 0.0593217 0.00420373
1 6 0.069492 0.00464077
