0 1 0.00346035 0.00266238
0 2 0.0195844 0.00789188
0 3 0.0392631 0.00674196
0 4 0.057325 0.00593556
0 5 0.0697926 0.0135425
0 6 0.0705259 0.0247056
1 1 0.00292043 0.00209784
1 2 0.0164087 0.00509533
1 3 0.0326063 0.00583159
1 4 0.0466934 0.00729448
1 5 0.0613472 0.00667792
1 6 0.0628396 0.023782
